mergeid,time,consumption_homefood,consumption_outhome,country,educ_year,job,exret,gender,hhsize,int_year,partnerinhh,yrbirth,gender_Female,gender_Male,job_Employed or self-employed (including working for family business),job_Homemaker,job_Permanently sick or disabled,job_Retired,job_Unemployed,country_Austria,country_Belgium,country_Denmark,country_France,country_Germany,country_Greece,country_Israel,country_Italy,country_Spain,country_Sweden,country_Switzerland,country_Austria.1,country_Belgium.1,country_Denmark.1,country_France.1,country_Germany.1,country_Greece.1,country_Israel.1,country_Italy.1,country_Spain.1,country_Sweden.1,country_Switzerland.1
Ih-537797-01,2004,1.808732771704712,0.0,Israel,15.5,Employed or self-employed (including working for family business),67.0,Female,3,2006.0,1,1941.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ih-537797-01,2013,2.004133889588548,20.855928104075968,Israel,15.5,Retired,67.0,Female,2,2013.0,1,1941.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ih-537797-01,2015,1.8504367559608232,0.0,Israel,15.5,Retired,67.0,Female,2,2015.0,1,1941.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ih-539409-01,2004,1.7714828566704666,89.41344766055607,Israel,12.0,Employed or self-employed (including working for family business),62.0,Female,2,2006.0,1,1950.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ih-539409-01,2006,1.8575236485292648,60.658752001203254,Israel,12.0,Employed or self-employed (including working for family business),62.0,Female,2,2009.0,1,1950.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ih-550455-01,2004,1.808732771704712,53.648068596333644,Israel,6.0,Employed or self-employed (including working for family business),99.0,Male,5,2006.0,1,1947.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ih-565995-01,2004,1.916313041890716,89.41344766055607,Israel,15.5,Employed or self-employed (including working for family business),67.0,Male,3,2006.0,1,1948.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ih-565995-01,2006,1.8575236485292648,60.658752001203254,Israel,15.5,Employed or self-employed (including working for family business),67.0,Male,2,2010.0,1,1948.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ih-565995-01,2013,1.9060575778681923,145.9914967285318,Israel,15.5,Employed or self-employed (including working for family business),67.0,Male,2,2013.0,1,1948.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ih-565995-01,2017,1.8244166657137173,98.46881103515624,Israel,15.5,Retired,67.0,Male,2,2017.0,1,1948.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ih-566962-01,2004,1.8381707046166087,178.82689532111218,Israel,15.5,Employed or self-employed (including working for family business),62.0,Female,1,2006.0,0,1948.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ih-566962-01,2006,1.8812953890040895,121.31750400240652,Israel,15.5,Employed or self-employed (including working for family business),62.0,Female,1,2010.0,0,1948.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ih-566962-01,2013,1.9060575778681923,62.56778431222791,Israel,15.5,Employed or self-employed (including working for family business),62.0,Female,1,2013.0,0,1948.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ih-566962-01,2017,1.887772862026169,147.70321655273438,Israel,15.5,Employed or self-employed (including working for family business),62.0,Female,1,2017.0,0,1948.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ih-569283-01,2004,1.8578894895568652,0.0,Israel,12.0,Employed or self-employed (including working for family business),60.0,Female,5,2006.0,1,1950.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ih-569283-01,2006,1.9342242260173768,0.0,Israel,12.0,Employed or self-employed (including working for family business),60.0,Female,3,2010.0,1,1950.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ih-569283-01,2015,1.8786890753842764,0.0,Israel,12.0,Employed or self-employed (including working for family business),60.0,Female,2,2015.0,1,1950.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ih-569283-01,2017,1.9535371483496016,0.0,Israel,12.0,Retired,60.0,Female,2,2017.0,1,1950.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ih-577895-01,2004,1.7213161500635563,17.882689532111215,Israel,12.0,Employed or self-employed (including working for family business),60.0,Female,2,2005.0,1,1946.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ih-577895-01,2013,1.851574781610052,104.27964052037984,Israel,12.0,Retired,60.0,Female,2,2013.0,1,1946.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ih-577895-01,2015,1.921705484585992,92.76007080078124,Israel,12.0,Employed or self-employed (including working for family business),60.0,Female,2,2015.0,1,1946.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ih-577895-01,2017,1.887772862026169,49.23440551757813,Israel,12.0,Employed or self-employed (including working for family business),60.0,Female,2,2017.0,1,1946.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ih-593179-01,2004,1.8381707046166087,71.53075812844486,Israel,12.0,Employed or self-employed (including working for family business),99.0,Female,3,2005.0,1,1947.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ih-593179-01,2013,1.8336231696626089,114.70760457241785,Israel,12.0,Homemaker,99.0,Female,2,2013.0,1,1947.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ih-593179-01,2017,1.9108443986884296,123.08601379394531,Israel,12.0,Retired,99.0,Female,2,2017.0,1,1947.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ih-602876-01,2004,1.8381707046166087,71.53075812844486,Israel,15.5,Employed or self-employed (including working for family business),67.0,Male,2,2005.0,1,1941.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ih-602876-01,2006,1.7921567091953268,101.09792000200542,Israel,15.5,Employed or self-employed (including working for family business),67.0,Male,2,2009.0,1,1941.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ih-616906-01,2004,1.695392196042203,0.0,Israel,15.5,Employed or self-employed (including working for family business),60.0,Female,1,2006.0,0,1947.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ih-617428-01,2004,1.7714828566704666,0.0,Israel,15.5,Employed or self-employed (including working for family business),62.0,Female,3,2006.0,1,1947.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ih-617428-01,2006,1.7921567091953268,30.32937600060163,Israel,15.5,Employed or self-employed (including working for family business),62.0,Female,2,2009.0,1,1947.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ih-617428-01,2013,1.7796885727541214,0.0,Israel,15.5,Retired,62.0,Female,2,2013.0,1,1947.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ih-617428-01,2017,1.8244166657137173,49.23440551757813,Israel,15.5,Retired,62.0,Female,2,2017.0,1,1947.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ih-617639-01,2004,1.5423559245285587,17.882689532111215,Israel,12.0,Employed or self-employed (including working for family business),62.0,Female,1,2005.0,0,1948.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ih-617639-01,2006,1.7921567091953268,20.21958400040109,Israel,12.0,Employed or self-employed (including working for family business),62.0,Female,1,2010.0,0,1948.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ih-617639-01,2013,1.7088387828811096,0.0,Israel,12.0,Retired,62.0,Female,1,2013.0,0,1948.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ih-617639-01,2015,1.694937777775574,0.0,Israel,12.0,Retired,62.0,Female,1,2015.0,0,1948.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ih-617639-01,2017,1.5712963660746218,24.617202758789066,Israel,12.0,Retired,62.0,Female,1,2017.0,0,1948.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ih-618785-01,2004,1.8381707046166087,107.29613719266727,Israel,14.5,Employed or self-employed (including working for family business),67.0,Male,3,2006.0,1,1950.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ih-618785-01,2013,1.7973058102905786,0.0,Israel,14.5,Employed or self-employed (including working for family business),67.0,Male,2,2013.0,1,1950.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ih-618785-01,2017,1.887772862026169,0.0,Israel,14.5,Employed or self-employed (including working for family business),67.0,Male,2,2017.0,1,1950.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ih-623010-01,2004,1.808732771704712,,Israel,14.5,Employed or self-employed (including working for family business),60.0,Female,3,2005.0,1,1945.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ih-623010-01,2006,1.8575236485292648,101.09792000200542,Israel,14.5,Employed or self-employed (including working for family business),60.0,Female,2,2010.0,1,1945.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ih-623010-01,2013,1.851574781610052,125.1355686244558,Israel,14.5,Retired,60.0,Female,3,2013.0,1,1945.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ih-629886-01,2004,1.8381707046166087,0.0,Israel,12.0,Employed or self-employed (including working for family business),62.0,Female,4,2006.0,0,1946.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ih-629886-01,2006,1.8855792325750529,,Israel,12.0,Homemaker,62.0,Female,4,2009.0,0,1946.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ih-629886-01,2013,1.93869291519442,,Israel,12.0,Retired,62.0,Female,6,2013.0,0,1946.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ih-631153-01,2004,1.688168095862972,178.82689532111218,Israel,14.5,Employed or self-employed (including working for family business),99.0,Female,2,2006.0,1,1949.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ih-633019-01,2004,1.916313041890716,178.82689532111218,Israel,12.0,Employed or self-employed (including working for family business),65.0,Female,4,2006.0,1,1947.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ih-633019-01,2013,1.93869291519442,,Israel,12.0,Employed or self-employed (including working for family business),65.0,Female,2,2013.0,1,1947.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ih-644657-01,2004,1.862401395571261,0.0,Israel,6.0,Employed or self-employed (including working for family business),67.0,Male,2,2006.0,1,1949.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ih-647892-02,2004,1.7714828566704666,89.41344766055607,Israel,15.5,Employed or self-employed (including working for family business),61.0,Female,1,2006.0,0,1945.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ih-652584-01,2004,1.5423559245285587,0.0,Israel,9.0,Employed or self-employed (including working for family business),67.0,Male,2,2006.0,1,1943.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ih-652584-01,2006,1.6694480834352607,0.0,Israel,9.0,Employed or self-employed (including working for family business),67.0,Male,2,2009.0,1,1943.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ih-652584-01,2015,1.694937777775574,0.0,Israel,9.0,Employed or self-employed (including working for family business),67.0,Male,1,2015.0,0,1943.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ih-652584-01,2017,1.7384206011802634,0.0,Israel,9.0,Retired,67.0,Male,1,2017.0,0,1943.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ih-660372-01,2004,1.7714828566704666,0.0,Israel,14.5,Employed or self-employed (including working for family business),65.0,Male,2,2006.0,1,1946.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ih-667181-01,2004,1.7714828566704666,89.41344766055607,Israel,12.0,Employed or self-employed (including working for family business),60.0,Female,2,2006.0,1,1944.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ih-667181-01,2017,1.7384206011802634,73.85160827636719,Israel,12.0,Retired,60.0,Female,2,2017.0,1,1944.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ih-668981-01,2004,1.9427878141963224,89.41344766055607,Israel,15.5,Employed or self-employed (including working for family business),67.0,Male,4,2006.0,1,1950.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ih-668981-01,2006,1.9342242260173768,202.19584000401085,Israel,15.5,Employed or self-employed (including working for family business),67.0,Male,3,2009.0,1,1950.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ih-669294-01,2004,1.7213161500635563,53.648068596333644,Israel,6.0,Employed or self-employed (including working for family business),67.0,Male,2,2006.0,1,1946.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ih-669294-01,2013,1.8336231696626089,31.283892156113954,Israel,6.0,Retired,67.0,Male,2,2013.0,1,1946.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ih-672462-01,2004,1.6805932123561296,0.0,Israel,9.0,Employed or self-employed (including working for family business),62.0,Female,1,2006.0,0,1949.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ih-672462-01,2006,1.3082784452722027,40.43916800080218,Israel,9.0,Employed or self-employed (including working for family business),62.0,Female,1,2009.0,0,1949.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ih-672462-01,2013,1.7796885727541214,83.42371241630387,Israel,9.0,Employed or self-employed (including working for family business),62.0,Female,1,2013.0,0,1949.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ih-672462-01,2015,1.8786890753842764,115.9500961303711,Israel,9.0,Employed or self-employed (including working for family business),62.0,Female,1,2015.0,0,1949.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ih-672462-01,2017,2.140273534868013,0.0,Israel,9.0,Employed or self-employed (including working for family business),62.0,Female,1,2017.0,0,1949.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ih-679460-01,2004,1.808732771704712,53.648068596333644,Israel,6.0,Employed or self-employed (including working for family business),64.0,Female,2,2006.0,1,1950.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ih-679460-01,2006,1.8575236485292648,101.09792000200542,Israel,6.0,Employed or self-employed (including working for family business),64.0,Female,1,2010.0,0,1950.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ih-679460-01,2013,1.8336231696626089,208.55928104075969,Israel,6.0,Employed or self-employed (including working for family business),64.0,Female,1,2013.0,0,1950.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ih-679460-01,2015,1.81473585447715,231.9001922607422,Israel,6.0,Retired,64.0,Female,1,2015.0,0,1950.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ih-679460-01,2017,1.887772862026169,369.2580261230469,Israel,6.0,Retired,64.0,Female,1,2017.0,0,1950.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ih-685861-02,2004,2.1503211252130554,71.53075812844486,Israel,15.5,Employed or self-employed (including working for family business),65.0,Male,3,2005.0,1,1947.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ih-729406-01,2004,1.9427878141963224,89.41344766055607,Israel,15.5,Employed or self-employed (including working for family business),64.0,Female,3,2006.0,1,1950.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ih-729406-01,2006,1.9014403029312064,,Israel,15.5,Employed or self-employed (including working for family business),64.0,Female,2,2010.0,1,1950.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ih-729406-01,2013,1.7973058102905786,83.42371241630387,Israel,15.5,Employed or self-employed (including working for family business),64.0,Female,2,2013.0,1,1950.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ih-733260-01,2004,1.862401395571261,89.41344766055607,Israel,12.0,Employed or self-employed (including working for family business),67.0,Male,2,2006.0,1,1948.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ih-733260-01,2015,1.921705484585992,0.0,Israel,12.0,Employed or self-employed (including working for family business),67.0,Male,2,2015.0,1,1948.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ih-733260-01,2017,1.947353095875116,1107.7740478515623,Israel,12.0,Employed or self-employed (including working for family business),67.0,Male,2,2017.0,1,1948.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ih-738449-01,2004,1.8381707046166087,17.882689532111215,Israel,6.0,Employed or self-employed (including working for family business),67.0,Male,4,2006.0,1,1940.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ih-738449-01,2015,1.921705484585992,,Israel,6.0,Retired,67.0,Male,3,2015.0,1,1940.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ih-746548-01,2004,1.8829266291421247,35.76537906422243,Israel,6.0,Employed or self-employed (including working for family business),67.0,Male,2,2006.0,1,1943.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ih-746548-01,2006,1.9014403029312064,303.2937600060162,Israel,6.0,Employed or self-employed (including working for family business),67.0,Male,2,2009.0,1,1943.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ih-746548-01,2013,1.9645892871535664,145.9914967285318,Israel,6.0,Retired,67.0,Male,2,2013.0,1,1943.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ih-746548-01,2017,1.9875715651393229,246.17202758789062,Israel,6.0,Retired,67.0,Male,2,2017.0,1,1943.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ih-751000-01,2004,1.6460433380650783,0.0,Israel,12.0,Employed or self-employed (including working for family business),67.0,Female,2,2006.0,1,1946.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ih-760324-01,2004,1.8829266291421247,17.882689532111215,Israel,6.0,Employed or self-employed (including working for family business),67.0,Male,2,2006.0,1,1941.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ih-774250-01,2004,1.808732771704712,53.648068596333644,Israel,12.0,Employed or self-employed (including working for family business),99.0,Female,3,2006.0,1,1950.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ih-774250-01,2006,1.8286581720268629,20.21958400040109,Israel,12.0,Employed or self-employed (including working for family business),99.0,Female,1,2010.0,0,1950.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ih-774250-01,2013,1.862347718028821,37.54067058733674,Israel,12.0,Employed or self-employed (including working for family business),99.0,Female,2,2013.0,0,1950.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ih-774250-01,2015,1.81473585447715,46.38003540039063,Israel,12.0,Retired,99.0,Female,2,2015.0,0,1950.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ih-774250-01,2017,1.887772862026169,246.17202758789062,Israel,12.0,Retired,99.0,Female,2,2017.0,0,1950.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ih-777234-01,2004,1.7714828566704666,89.41344766055607,Israel,15.5,Employed or self-employed (including working for family business),67.0,Male,3,2006.0,1,1947.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ih-781356-01,2004,1.8381707046166087,107.29613719266727,Israel,14.5,Employed or self-employed (including working for family business),67.0,Male,2,2006.0,1,1949.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ih-781356-01,2006,1.7430421245495495,404.3916800080217,Israel,14.5,Employed or self-employed (including working for family business),67.0,Male,2,2009.0,1,1949.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ih-784675-01,2004,1.8271326764104527,107.29613719266727,Israel,15.5,Employed or self-employed (including working for family business),67.0,Male,2,2005.0,1,1945.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ih-784675-01,2013,1.9645892871535664,104.27964052037984,Israel,15.5,Retired,67.0,Male,2,2013.0,1,1945.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ih-784675-01,2015,1.938796965915468,162.3301239013672,Israel,15.5,,67.0,Male,2,2015.0,1,1945.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ih-784675-01,2017,1.887772862026169,49.23440551757813,Israel,15.5,Retired,67.0,Male,2,2017.0,1,1945.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ih-786358-01,2004,1.808732771704712,89.41344766055607,Israel,9.0,Employed or self-employed (including working for family business),61.0,Female,5,2006.0,1,1950.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ih-786358-01,2006,1.8575236485292648,40.43916800080218,Israel,9.0,Retired,61.0,Female,2,2009.0,1,1950.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ih-786358-01,2013,1.8860064007813488,83.42371241630387,Israel,9.0,Retired,61.0,Female,4,2013.0,1,1950.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ih-786358-01,2015,1.921705484585992,115.9500961303711,Israel,9.0,Homemaker,61.0,Female,3,2015.0,1,1950.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ih-786358-01,2017,1.887772862026169,24.617202758789066,Israel,9.0,Retired,61.0,Female,2,2017.0,1,1950.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ih-790911-01,2004,1.6460433380650783,17.882689532111215,Israel,15.5,Employed or self-employed (including working for family business),65.0,Female,1,2005.0,0,1943.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ih-790911-01,2006,1.9014403029312064,101.09792000200542,Israel,15.5,Retired,65.0,Female,1,2010.0,0,1943.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ih-790911-01,2013,1.7973058102905786,208.55928104075969,Israel,15.5,Retired,65.0,Female,1,2013.0,0,1943.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ih-790911-01,2017,1.7058439625848252,110.77741241455078,Israel,15.5,Retired,65.0,Female,1,2017.0,0,1943.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
