mergeid,time,consumption_homefood,consumption_outhome,country,educ_year,job,exret,gender,hhsize,int_year,partnerinhh,yrbirth,gender_Female,gender_Male,job_Employed or self-employed (including working for family business),job_Homemaker,job_Permanently sick or disabled,job_Retired,job_Unemployed,country_Austria,country_Belgium,country_Denmark,country_France,country_Germany,country_Greece,country_Israel,country_Italy,country_Spain,country_Sweden,country_Switzerland,country_Austria,country_Belgium,country_Denmark,country_France,country_Germany,country_Greece,country_Israel,country_Italy,country_Spain,country_Sweden,country_Switzerland
SE-534348-01,2017,1.8328663050375629,0.0,Sweden,10.0,Retired,61.0,Female,2,2017.0,1,1949.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SE-534961-01,2004,1.7251040114180605,65.75846912084445,Sweden,13.0,Employed or self-employed (including working for family business),63.0,Female,2,2004.0,1,1948.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SE-534961-01,2011,1.7588638429737784,22.14888378561519,Sweden,13.0,Employed or self-employed (including working for family business),63.0,Female,2,2011.0,1,1948.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SE-534961-01,2013,1.8142247173737904,23.11737916202543,Sweden,13.0,Retired,63.0,Female,2,2013.0,1,1948.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SE-534961-01,2015,1.8375996680968099,106.91184997558594,Sweden,13.0,Retired,63.0,Female,2,2015.0,1,1948.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SE-534961-01,2017,1.7476255464369437,155.6807861328125,Sweden,13.0,Retired,63.0,Female,2,2017.0,1,1948.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SE-535015-02,2004,1.8055158244695044,21.919489706948152,Sweden,12.0,Employed or self-employed (including working for family business),69.0,Male,2,2004.0,1,1947.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SE-535015-02,2006,1.839367794739038,54.053468898645924,Sweden,12.0,Employed or self-employed (including working for family business),69.0,Male,2,2006.0,1,1947.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SE-535015-02,2011,1.8950881966941917,110.74441892807594,Sweden,12.0,Employed or self-employed (including working for family business),69.0,Male,2,2011.0,1,1947.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SE-535015-02,2013,1.8782096147424028,34.676068743038144,Sweden,12.0,,69.0,Male,2,2013.0,1,1947.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SE-535696-01,2004,1.6845382002959073,21.919489706948152,Sweden,10.0,Employed or self-employed (including working for family business),65.0,Male,2,2004.0,1,1942.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SE-535696-01,2006,1.681994468529656,21.62138755945837,Sweden,10.0,Retired,65.0,Male,2,2006.0,1,1942.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SE-535696-01,2011,1.6864678761560217,55.37220946403797,Sweden,10.0,Retired,65.0,Male,2,2011.0,1,1942.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SE-535696-01,2013,1.6943615699134273,23.11737916202543,Sweden,10.0,Retired,65.0,Male,2,2013.0,1,1942.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SE-541334-01,2004,1.8055158244695044,219.19489706948156,Sweden,15.0,Employed or self-employed (including working for family business),65.0,Male,2,2004.0,1,1945.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SE-541334-01,2011,1.807225808951329,55.37220946403797,Sweden,15.0,Retired,65.0,Male,2,2011.0,1,1945.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SE-541334-01,2013,1.8142247173737904,57.79344790506357,Sweden,15.0,Retired,65.0,Male,2,2013.0,1,1945.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SE-541334-01,2015,1.8014290715786587,64.14710998535156,Sweden,15.0,Retired,65.0,Male,2,2015.0,1,1945.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SE-541334-01,2017,1.815869791468961,103.78719329833984,Sweden,15.0,Retired,65.0,Male,2,2017.0,1,1945.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SE-544867-01,2004,1.7833201351732535,131.5169382416889,Sweden,15.0,Employed or self-employed (including working for family business),65.0,Male,2,2004.0,1,1952.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SE-544867-01,2006,1.839367794739038,129.72832535675025,Sweden,15.0,Employed or self-employed (including working for family business),65.0,Male,2,2007.0,1,1952.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SE-544867-01,2013,1.8142247173737904,173.38034371519075,Sweden,15.0,Employed or self-employed (including working for family business),65.0,Male,1,2013.0,0,1952.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SE-544867-01,2017,1.8328663050375629,155.6807861328125,Sweden,15.0,Employed or self-employed (including working for family business),65.0,Male,1,2017.0,0,1952.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SE-547304-01,2004,1.7570690518448897,87.67795882779261,Sweden,15.0,Employed or self-employed (including working for family business),65.0,Male,3,2004.0,1,1954.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SE-547304-01,2006,2.038470209912734,108.10693779729185,Sweden,15.0,Employed or self-employed (including working for family business),65.0,Male,4,2007.0,1,1954.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SE-547304-01,2011,1.972987604011968,110.74441892807594,Sweden,15.0,Employed or self-employed (including working for family business),65.0,Male,2,2011.0,1,1954.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SE-547304-01,2013,1.8142247173737904,173.38034371519075,Sweden,15.0,Employed or self-employed (including working for family business),65.0,Male,2,2013.0,1,1954.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SE-547304-01,2015,1.5415882435823538,160.36776733398438,Sweden,15.0,Employed or self-employed (including working for family business),65.0,Male,2,2015.0,1,1954.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SE-547352-01,2004,1.870042716678614,109.59744853474078,Sweden,13.0,Employed or self-employed (including working for family business),62.0,Male,2,2004.0,1,1948.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SE-548889-01,2004,1.7570690518448897,32.879234560422226,Sweden,7.0,Employed or self-employed (including working for family business),65.0,Male,3,2004.0,1,1941.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SE-553397-01,2004,1.7681436145361928,32.879234560422226,Sweden,12.0,Employed or self-employed (including working for family business),65.0,Female,2,2004.0,1,1949.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SE-553397-01,2006,1.8032622681649368,54.053468898645924,Sweden,12.0,Permanently sick or disabled,65.0,Female,2,2007.0,1,1949.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SE-553397-01,2013,1.8142247173737904,69.35213748607629,Sweden,12.0,Permanently sick or disabled,65.0,Female,2,2013.0,1,1949.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SE-553397-01,2015,1.8014290715786587,21.382369995117188,Sweden,12.0,Retired,65.0,Female,2,2015.0,1,1949.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SE-553397-01,2017,1.7965209396830113,62.272315979003906,Sweden,12.0,Retired,65.0,Female,2,2017.0,1,1949.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SE-553845-01,2004,1.6845382002959073,0.0,Sweden,12.0,Employed or self-employed (including working for family business),65.0,Female,2,2004.0,1,1940.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SE-553845-01,2006,1.7547034977166285,0.0,Sweden,12.0,Retired,65.0,Female,2,2007.0,1,1940.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SE-553845-01,2015,1.7343521555036951,0.0,Sweden,12.0,Retired,65.0,Female,2,2015.0,1,1940.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SE-554584-01,2004,1.7251040114180605,0.0,Sweden,7.0,Employed or self-employed (including working for family business),65.0,Male,2,2004.0,1,1948.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SE-554584-01,2011,1.7588638429737784,332.2332567842278,Sweden,7.0,Employed or self-employed (including working for family business),65.0,Male,2,2011.0,1,1948.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SE-554584-01,2015,1.7206743074526727,0.0,Sweden,7.0,Retired,65.0,Male,2,2015.0,1,1948.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SE-554584-01,2017,1.6920864364373585,20.75743865966797,Sweden,7.0,Retired,65.0,Male,2,2017.0,1,1948.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SE-554894-01,2004,1.841541523357119,0.0,Sweden,15.0,Employed or self-employed (including working for family business),65.0,Male,2,2004.0,1,1939.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SE-554894-01,2006,1.8914586473755237,0.0,Sweden,15.0,Retired,65.0,Male,2,2007.0,1,1939.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SE-554894-01,2011,1.871645931381674,55.37220946403797,Sweden,15.0,Retired,65.0,Male,2,2011.0,1,1939.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SE-554894-01,2017,1.8328663050375629,10.378719329833984,Sweden,15.0,Retired,65.0,Male,2,2017.0,1,1939.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SE-559166-01,2004,1.6845382002959073,219.19489706948156,Sweden,15.0,Employed or self-employed (including working for family business),63.0,Female,2,2004.0,1,1944.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SE-559166-01,2006,1.7226615268460492,324.3208133918756,Sweden,15.0,Employed or self-employed (including working for family business),63.0,Female,2,2007.0,1,1944.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SE-559166-01,2011,1.7850684647538952,110.74441892807594,Sweden,15.0,Retired,63.0,Female,2,2011.0,1,1944.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SE-559166-01,2013,1.8142247173737904,115.58689581012716,Sweden,15.0,Retired,63.0,Female,2,2013.0,1,1944.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SE-559166-01,2015,1.7527789905788764,32.07355499267578,Sweden,15.0,Retired,63.0,Female,2,2015.0,1,1944.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SE-559166-01,2017,1.7476255464369437,103.78719329833984,Sweden,15.0,Retired,63.0,Female,2,2017.0,1,1944.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SE-559656-01,2004,1.7707859020839647,273.9936213368519,Sweden,10.0,Employed or self-employed (including working for family business),67.0,Male,2,2004.0,1,1951.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SE-561959-01,2004,1.6845382002959073,219.19489706948156,Sweden,15.0,Employed or self-employed (including working for family business),65.0,Female,1,2004.0,0,1947.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SE-561959-01,2006,1.7226615268460492,162.16040669593778,Sweden,15.0,Employed or self-employed (including working for family business),65.0,Female,1,2007.0,0,1947.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SE-561959-01,2015,1.7206743074526727,106.91184997558594,Sweden,15.0,Employed or self-employed (including working for family business),65.0,Female,1,2015.0,0,1947.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SE-561959-01,2017,1.7476255464369437,51.89359664916992,Sweden,15.0,Retired,65.0,Female,1,2017.0,0,1947.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SE-564395-01,2004,1.7570690518448897,10.959744853474076,Sweden,12.0,Employed or self-employed (including working for family business),65.0,Male,3,2004.0,1,1951.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SE-564395-01,2011,1.807225808951329,11.074441892807595,Sweden,12.0,Employed or self-employed (including working for family business),65.0,Male,3,2011.0,1,1951.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SE-564395-01,2013,1.8782096147424028,57.79344790506357,Sweden,12.0,Employed or self-employed (including working for family business),65.0,Male,3,2013.0,1,1951.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SE-564395-01,2015,1.8014290715786587,213.82369995117188,Sweden,12.0,Employed or self-employed (including working for family business),65.0,Male,2,2015.0,1,1951.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SE-564395-01,2017,1.9053536142634506,51.89359664916992,Sweden,12.0,Retired,65.0,Male,2,2017.0,1,1951.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SE-564656-02,2004,1.6296873423615852,219.19489706948156,Sweden,12.0,Employed or self-employed (including working for family business),65.0,Male,2,2004.0,1,1951.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SE-566515-01,2004,1.7570690518448897,0.0,Sweden,9.0,Employed or self-employed (including working for family business),65.0,Female,2,2004.0,1,1947.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SE-566515-01,2006,1.7226615268460492,0.0,Sweden,9.0,Employed or self-employed (including working for family business),65.0,Female,2,2007.0,1,1947.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SE-568445-01,2004,1.7570690518448897,54.79872426737039,Sweden,9.0,Employed or self-employed (including working for family business),65.0,Male,2,2004.0,1,1945.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SE-568445-01,2006,1.8032622681649368,108.10693779729185,Sweden,9.0,Employed or self-employed (including working for family business),65.0,Male,2,2006.0,1,1945.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SE-568445-01,2015,1.8014290715786587,256.58843994140625,Sweden,9.0,Employed or self-employed (including working for family business),65.0,Male,2,2015.0,1,1945.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SE-568445-01,2017,1.7965209396830113,20.75743865966797,Sweden,9.0,Employed or self-employed (including working for family business),65.0,Male,2,2017.0,1,1945.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SE-569609-01,2004,1.841541523357119,0.0,Sweden,11.0,Employed or self-employed (including working for family business),65.0,Female,3,2004.0,1,1948.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SE-569609-01,2006,1.8112688226925377,32.43208133918756,Sweden,11.0,Employed or self-employed (including working for family business),65.0,Female,3,2007.0,1,1948.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SE-569609-01,2013,1.8142247173737904,115.58689581012716,Sweden,11.0,Retired,65.0,Female,2,2013.0,1,1948.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SE-569609-01,2015,1.8014290715786587,21.382369995117188,Sweden,11.0,Retired,65.0,Female,2,2015.0,1,1948.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SE-570051-01,2004,1.6296873423615852,197.27540736253337,Sweden,11.0,Employed or self-employed (including working for family business),65.0,Male,2,2004.0,1,1947.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SE-570051-01,2011,1.6864678761560217,55.37220946403797,Sweden,11.0,Retired,65.0,Male,2,2011.0,1,1947.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SE-570051-01,2013,1.6943615699134273,57.79344790506357,Sweden,11.0,Retired,65.0,Male,2,2013.0,1,1947.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SE-570917-01,2004,1.8935221569838927,87.67795882779261,Sweden,12.0,Employed or self-employed (including working for family business),65.0,Male,4,2004.0,1,1950.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SE-570917-01,2006,1.7810159420819858,32.43208133918756,Sweden,12.0,Employed or self-employed (including working for family business),65.0,Male,4,2006.0,1,1950.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SE-570917-01,2013,1.8782096147424028,115.58689581012716,Sweden,12.0,Employed or self-employed (including working for family business),65.0,Male,2,2013.0,1,1950.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SE-570917-01,2015,1.8375996680968099,160.36776733398438,Sweden,12.0,Employed or self-employed (including working for family business),65.0,Male,2,2015.0,1,1950.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SE-570917-01,2017,1.847996537295869,155.6807861328125,Sweden,12.0,Retired,65.0,Male,2,2017.0,1,1950.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SE-571568-01,2004,1.841541523357119,109.59744853474078,Sweden,15.0,Employed or self-employed (including working for family business),61.0,Male,3,2004.0,1,1948.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SE-571568-01,2006,1.839367794739038,54.053468898645924,Sweden,15.0,Employed or self-employed (including working for family business),61.0,Male,3,2007.0,1,1948.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SE-571568-01,2013,1.8499435473708914,115.58689581012716,Sweden,15.0,Employed or self-employed (including working for family business),61.0,Male,2,2013.0,1,1948.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SE-571568-01,2015,2.123564180545248,106.91184997558594,Sweden,15.0,,61.0,Male,2,2015.0,1,1948.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SE-571571-01,2004,1.7570690518448897,54.79872426737039,Sweden,15.0,Employed or self-employed (including working for family business),65.0,Male,2,2004.0,1,1945.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SE-573391-02,2004,1.8055158244695044,328.7923456042223,Sweden,15.0,Employed or self-employed (including working for family business),65.0,Male,3,2004.0,1,1945.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SE-573391-02,2006,1.7547034977166285,216.2138755945837,Sweden,15.0,Employed or self-employed (including working for family business),65.0,Male,2,2006.0,1,1945.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SE-573391-02,2013,1.8142247173737904,115.58689581012716,Sweden,15.0,Retired,65.0,Male,2,2013.0,1,1945.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SE-573391-02,2015,1.8375996680968099,106.91184997558594,Sweden,15.0,Retired,65.0,Male,2,2015.0,1,1945.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SE-573391-02,2017,1.7476255464369437,155.6807861328125,Sweden,15.0,Retired,65.0,Male,2,2017.0,1,1945.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SE-574295-01,2004,1.841541523357119,43.838979413896304,Sweden,15.0,Employed or self-employed (including working for family business),61.0,Female,2,2004.0,1,1952.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SE-574295-01,2006,1.8679301319326438,108.10693779729185,Sweden,15.0,Employed or self-employed (including working for family business),61.0,Female,4,2007.0,1,1952.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SE-574295-01,2011,1.8431910507752327,110.74441892807594,Sweden,15.0,Employed or self-employed (including working for family business),61.0,Female,2,2011.0,1,1952.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SE-574295-01,2013,1.8499435473708914,115.58689581012716,Sweden,15.0,Employed or self-employed (including working for family business),61.0,Female,2,2013.0,1,1952.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SE-574295-01,2015,1.8375996680968099,106.91184997558594,Sweden,15.0,Employed or self-employed (including working for family business),61.0,Female,2,2015.0,1,1952.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SE-574295-01,2017,1.8328663050375629,103.78719329833984,Sweden,15.0,Employed or self-employed (including working for family business),61.0,Female,2,2017.0,1,1952.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SE-575387-01,2004,1.6845382002959073,54.79872426737039,Sweden,12.0,Employed or self-employed (including working for family business),65.0,Male,1,2004.0,0,1953.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SE-575387-01,2006,1.681994468529656,32.43208133918756,Sweden,12.0,Employed or self-employed (including working for family business),65.0,Male,1,2007.0,0,1953.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SE-575387-01,2013,1.6943615699134273,23.11737916202543,Sweden,12.0,Employed or self-employed (including working for family business),65.0,Male,1,2013.0,0,1953.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SE-575387-01,2015,1.6799246782882835,10.691184997558594,Sweden,12.0,Unemployed,65.0,Male,1,2015.0,0,1953.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SE-576366-01,2004,1.6296873423615852,10.959744853474076,Sweden,7.0,Employed or self-employed (including working for family business),65.0,Male,2,2004.0,1,1944.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SE-576366-01,2006,1.681994468529656,32.43208133918756,Sweden,7.0,Employed or self-employed (including working for family business),65.0,Male,2,2006.0,1,1944.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SE-576366-01,2011,1.6864678761560217,0.0,Sweden,7.0,Retired,65.0,Male,2,2011.0,1,1944.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SE-576366-01,2013,1.6943615699134273,11.558689581012715,Sweden,7.0,Retired,65.0,Male,2,2013.0,1,1944.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SE-576366-01,2017,1.6189540238981972,31.136157989501953,Sweden,7.0,Retired,65.0,Male,2,2017.0,1,1944.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SE-577400-02,2004,1.8055158244695044,164.39617280211115,Sweden,7.0,Employed or self-employed (including working for family business),65.0,Male,2,2004.0,1,1940.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SE-577400-02,2006,1.681994468529656,86.4855502378335,Sweden,7.0,Retired,65.0,Male,2,2007.0,1,1940.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SE-577400-02,2011,1.7588638429737784,55.37220946403797,Sweden,7.0,Retired,65.0,Male,2,2011.0,1,1940.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
